,Dataset size,Window size,Hidden size,Num layers,Input size,Dropout,Train size,Val size,Test size,Batch size,Epochs,Learning rate,Train Loss,Val Loss,Test Loss,R2,R2_bar,MAPE,RMSE,Training time,Training device,Outputs,Input_0,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8992387648,41065236924,8972145323,-222.6845,-223.1329,0.9957,94709.1144,4.1348,cuda,Close_target,High,Volume,Number of Trades,Taker Buy Base Asset Volume,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8977381974,40996711014,8968013414,-221.1361,-221.5814,0.9949,94675.4544,4.124,cuda,Close_target,High,Volume,Number of Trades,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8976995231,40994944887,8963592329,-224.5814,-225.0336,0.9949,94688.6674,3.9136,cuda,Close_target,High,Volume,Number of Trades,obv,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8987280803,41041915665,8990546978,-226.7764,-227.2331,0.9956,94802.2648,4.0951,cuda,Close_target,High,Volume,Number of Trades,obv,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9000310164,41101416414,9001574741,-230.9988,-231.4639,0.9964,94874.8916,4.0542,cuda,Close_target,High,Volume,Number of Trades,obv,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8973330096,40978207437,8967093999,-221.3568,-221.8026,0.9949,94693.5434,3.869,cuda,Close_target,High,Volume,Number of Trades,obv,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9011454924,41152310818,9007622485,-222.5523,-223.0005,0.9971,94900.3054,4.009,cuda,Close_target,High,Volume,Number of Trades,obv,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8977856220,40998876740,8962357965,-222.0954,-222.5426,0.9949,94672.7437,4.1773,cuda,Close_target,High,Volume,Number of Trades,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8997960181,41090684826,8997989308,-225.4045,-225.8584,0.9964,94859.0851,3.8704,cuda,Close_target,High,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9000753346,41103440282,8993770018,-219.669,-220.1114,0.9964,94841.531,4.044,cuda,Close_target,High,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8990549396,41056842240,8981781231,-224.1271,-224.5784,0.9957,94794.0031,4.0429,cuda,Close_target,High,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:45,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9002405357,41110984465,8996441771,-226.8658,-227.3226,0.9964,94833.2102,4.0441,cuda,Close_target,High,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9000557052,41102543872,8997308416,-225.0657,-225.5189,0.9964,94844.4986,4.0655,cuda,Close_target,High,Volume,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8981499403,41015513941,8967530871,-230.5653,-231.0295,0.9949,94701.2373,3.9175,cuda,Close_target,High,Volume,Taker Buy Base Asset Volume,obv,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8991363408,41060559565,8978488081,-224.8851,-225.3379,0.9957,94762.9967,4.0581,cuda,Close_target,High,Volume,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8990220856,41055341909,8975953271,-225.4918,-225.9458,0.9957,94764.9635,4.131,cuda,Close_target,High,Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9002274338,41110386142,8986744627,-226.2824,-226.738,0.9964,94795.1317,3.9675,cuda,Close_target,High,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9000935185,41104270677,8998763691,-226.3036,-226.7592,0.9964,94863.3341,4.131,cuda,Close_target,High,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8987276139,41041894366,9000746667,-233.125,-233.5944,0.9956,94870.6846,4.0629,cuda,Close_target,High,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8989172265,41050553344,8984938086,-222.3556,-222.8034,0.9956,94764.5758,3.9437,cuda,Close_target,High,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9001953983,41108923187,8990270737,-225.0407,-225.4938,0.9964,94805.6993,3.9948,cuda,Close_target,High,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8989668860,41052821129,8973513284,-226.6543,-227.1107,0.9957,94740.1376,3.9728,cuda,Close_target,High,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:46,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8981603126,41015987610,8955559595,-222.9559,-223.4049,0.9949,94626.8387,3.9072,cuda,Close_target,High,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8989498084,41052041250,8980328755,-223.2818,-223.7314,0.9957,94766.2304,4.0763,cuda,Close_target,High,Number of Trades,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8987694484,41043804809,8985141146,-220.5575,-221.0017,0.9957,94796.933,3.9762,cuda,Close_target,High,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9004517010,41120627678,8980532361,-219.6915,-220.1339,0.9964,94794.0538,3.8782,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9026567796,41221326268,9010531942,-223.3052,-223.7548,0.9978,94935.6726,4.1266,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,ma_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9012586952,41157480414,9006503902,-226.3481,-226.8039,0.9971,94907.6068,4.0439,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,bollinger_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9012259967,41155987183,9006889813,-222.0992,-222.5465,0.9971,94880.4898,4.0405,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,rsi_30,ma_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8987170898,41041413769,8985168077,-222.835,-223.2838,0.9957,94772.3309,4.1137,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9013936733,41163644416,8999711369,-230.1562,-230.6196,0.9971,94863.887,4.0518,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,ma_30,bollinger_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9036345792,41265979119,9032081340,-224.5743,-225.0265,0.9985,95038.8965,3.9724,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9018573742,41184820087,8989311966,-220.2685,-220.7121,0.9971,94804.9715,4.052,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:47,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9024177032,41210408448,9015083179,-225.4945,-225.9486,0.9978,94962.3946,4.1306,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9017991676,41182161988,8999381026,-219.8124,-220.2551,0.9971,94859.2167,3.8841,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9017825908,41181404979,8999326106,-219.8111,-220.2537,0.9971,94858.9243,4.1273,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9002324484,41110615142,8994764459,-224.4524,-224.9044,0.9964,94862.4763,4.0568,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9023929269,41209276996,9019600009,-222.4141,-222.862,0.9978,94947.4233,3.8713,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8978785033,41003118319,8964122931,-224.3832,-224.835,0.9949,94667.7157,4.0913,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9011717606,41153510400,9010992742,-224.889,-225.3419,0.9971,94924.6283,3.9073,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8987846058,41044496998,8979410295,-221.3425,-221.7882,0.9957,94766.4779,4.0446,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9023434318,41207016721,9020584619,-228.2681,-228.7277,0.9978,94968.3652,4.0542,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9014803127,41167600947,9015973922,-227.1148,-227.5721,0.9971,94942.2314,3.9949,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8977660427,40997982618,8971737907,-224.4231,-224.875,0.9949,94709.5961,4.0934,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8998824115,41094630127,9005518882,-229.1769,-229.6384,0.9964,94909.7623,3.9459,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:48,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8967344517,40950873293,8955148117,-229.4637,-229.9257,0.9942,94621.8736,3.9816,cuda,Close_target,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8986635817,41038970231,8984967202,-225.0769,-225.5301,0.9957,94790.4195,4.1455,cuda,Close_target,Low,Volume,Number of Trades,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9002038601,41109309611,8992493841,-226.1134,-226.5687,0.9964,94830.7841,4.0506,cuda,Close_target,Low,Volume,Number of Trades,obv,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9009624341,41143951155,9010786236,-225.7265,-226.181,0.9971,94926.509,4.1311,cuda,Close_target,Low,Volume,Number of Trades,obv,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9003422929,41115631377,9000643755,-224.7742,-225.2268,0.9964,94873.57,4.1013,cuda,Close_target,Low,Volume,Number of Trades,obv,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8976217462,40991393075,8984575898,-230.5372,-231.0013,0.9949,94781.4341,4.0845,cuda,Close_target,Low,Volume,Number of Trades,obv,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9002993021,41113668130,9002819345,-226.7819,-227.2385,0.9964,94872.9328,4.0542,cuda,Close_target,Low,Volume,Number of Trades,obv,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8962854366,40930368273,8967221009,-229.4864,-229.9484,0.9942,94672.0787,3.9975,cuda,Close_target,Low,Volume,Number of Trades,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8985807558,41035187849,8992642185,-226.9492,-227.4061,0.9957,94830.7888,4.0173,cuda,Close_target,Low,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8994888196,41076656094,8963096235,-219.6232,-220.0655,0.9956,94666.6151,4.0439,cuda,Close_target,Low,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9011279207,41151508378,9011085073,-221.1972,-221.6426,0.9971,94933.6835,3.9569,cuda,Close_target,Low,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:49,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9012709682,41158040883,9005039445,-222.7051,-223.1535,0.9971,94893.7403,4.0775,cuda,Close_target,Low,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9004857538,41122182758,8981457647,-223.6036,-224.0539,0.9964,94763.5737,4.065,cuda,Close_target,Low,Volume,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9004141000,41118910566,8981429999,-220.3199,-220.7636,0.9965,94791.7429,3.8607,cuda,Close_target,Low,Volume,Taker Buy Base Asset Volume,obv,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8992495653,41065730150,8988706133,-226.5436,-226.9998,0.9957,94791.5954,4.1464,cuda,Close_target,Low,Volume,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8977602949,40997720132,8971911782,-222.0317,-222.4788,0.9949,94695.8393,4.0215,cuda,Close_target,Low,Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8999266625,41096650923,9002633045,-226.1378,-226.5932,0.9964,94872.3141,3.9867,cuda,Close_target,Low,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8975925883,40990061534,8966613402,-228.5883,-229.0485,0.9949,94691.5936,4.0997,cuda,Close_target,Low,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9011096830,41150675524,9009316489,-227.7308,-228.1893,0.9971,94915.8944,4.0286,cuda,Close_target,Low,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8989338430,41051312162,8972833041,-226.6371,-227.0934,0.9956,94736.5451,3.9099,cuda,Close_target,Low,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8972676103,40975220873,8973568956,-223.0545,-223.5036,0.9949,94735.4467,4.0512,cuda,Close_target,Low,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8966097972,40945180740,8962210748,-228.8753,-229.3362,0.9942,94664.7455,4.068,cuda,Close_target,Low,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9011785997,41153822720,9007475712,-227.9349,-228.3939,0.9971,94899.333,3.9174,cuda,Close_target,Low,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:50,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9025560897,41216728098,9020757060,-225.1038,-225.557,0.9978,94999.412,4.0974,cuda,Close_target,Low,Number of Trades,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9010499367,41147947110,9016562927,-227.4357,-227.8936,0.9971,94939.3596,4.0474,cuda,Close_target,Low,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8989230715,41050820267,8975101167,-229.4028,-229.8647,0.9956,94749.8114,3.9172,cuda,Close_target,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9029038484,41232609075,9011602534,-220.1123,-220.5556,0.9978,94923.6064,4.0141,cuda,Close_target,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9024238510,41210689195,9034772821,-234.151,-234.6224,0.9978,95030.9751,4.0092,cuda,Close_target,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9014668520,41166986240,9007524932,-229.2743,-229.7359,0.9971,94928.9313,3.967,cuda,Close_target,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9001595725,41107287142,8983690991,-217.5767,-218.0149,0.9964,94787.9938,4.1291,cuda,Close_target,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8990682396,41057449609,8980796006,-230.1238,-230.5871,0.9956,94757.2904,4.1051,cuda,Close_target,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9010760412,41149139217,9006995763,-229.0391,-229.5002,0.9971,94897.4427,4.1591,cuda,Close_target,Volume,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8991203747,41059830443,8964202564,-220.4421,-220.8861,0.9956,94689.5597,4.0627,cuda,Close_target,Volume,Number of Trades,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,8986951800,41040413218,8979717973,-220.6121,-221.0564,0.9956,94759.9804,3.9391,cuda,Close_target,Volume,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:51,100000,30,8,1,9,0,0.7,0.15,0.15,512,5,0.1,9000090497,41100413269,8994594714,-227.6075,-228.0658,0.9964,94831.4456,4.0619,cuda,Close_target,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,atr_30,rsi_30,ma_30,bollinger_30,,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,9012390209,41156581956,9006429116,-226.3462,-226.802,0.9971,94907.2148,3.9893,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,9002445660,41111168512,9001019870,-227.0542,-227.5114,0.9964,94872.1288,4.1297,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,8965914773,40944344132,8944323004,-220.9645,-221.4094,0.9942,94601.283,4.0881,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,rsi_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,9002261788,41110328832,9000776158,-227.048,-227.5052,0.9964,94870.8428,3.93,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,ma_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,8987833082,41044437743,8984907537,-220.5518,-220.9959,0.9956,94795.7021,4.0616,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,bollinger_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,8996781953,41085304252,8998478780,-223.0043,-223.4534,0.9964,94865.9847,4.0986,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,atr_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,8977000762,40994970146,8967920503,-221.1337,-221.579,0.9949,94674.9545,3.9237,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,rsi_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,8985610621,41034288503,8987575603,-224.7657,-225.2183,0.9957,94794.535,4.1074,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,ma_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,8985191282,41032373521,8985604506,-222.6838,-223.1323,0.9957,94798.0977,4.0252,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,bollinger_30,,,,
22/01/2025 09:52,100000,30,8,1,10,0,0.7,0.15,0.15,512,5,0.1,9002726475,41112450901,8976740045,-225.5702,-226.0244,0.9964,94752.0237,3.8718,cuda,Close_target,Open,Close,High,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,atr_30,rsi_30,,,,
